ticker,expiration,strike,type,openInterest
AMD,2025-10-17,95.0,call,1528.0
AMD,2025-10-17,100.0,call,547.0
AMD,2025-10-17,105.0,call,1178.0
AMD,2025-10-17,110.0,call,1415.0
AMD,2025-10-17,115.0,call,1053.0
AMD,2025-10-17,120.0,call,774.0
AMD,2025-10-17,125.0,call,685.0
AMD,2025-10-17,130.0,call,1587.0
AMD,2025-10-17,135.0,call,491.0
AMD,2025-10-17,140.0,call,809.0
AMD,2025-10-17,145.0,call,1072.0
AMD,2025-10-17,150.0,call,1645.0
AMD,2025-10-17,155.0,call,1035.0
AMD,2025-10-17,160.0,call,419.0
AMD,2025-10-17,165.0,call,162.0
AMD,2025-10-17,170.0,call,596.0
AMD,2025-10-17,175.0,call,338.0
AMD,2025-10-17,180.0,call,353.0
AMD,2025-10-17,185.0,call,293.0
AMD,2025-10-17,190.0,call,382.0
AMD,2025-10-17,195.0,call,138.0
AMD,2025-10-17,200.0,call,665.0
AMD,2025-10-17,210.0,call,56.0
AMD,2025-10-17,220.0,call,259.0
AMD,2025-10-17,230.0,call,77.0
AMD,2025-10-17,240.0,call,223.0
AMD,2025-10-17,250.0,call,475.0
AMD,2025-10-17,260.0,call,79.0
AMD,2025-10-17,270.0,call,244.0
AMD,2025-10-17,280.0,call,603.0
AMD,2025-10-17,50.0,put,835.0
AMD,2025-10-17,55.0,put,0.0
AMD,2025-10-17,60.0,put,0.0
AMD,2025-10-17,65.0,put,0.0
AMD,2025-10-17,70.0,put,830.0
AMD,2025-10-17,75.0,put,0.0
AMD,2025-10-17,80.0,put,0.0
AMD,2025-10-17,85.0,put,0.0
AMD,2025-10-17,90.0,put,2443.0
AMD,2025-10-17,95.0,put,0.0
AMD,2025-10-17,100.0,put,0.0
AMD,2025-10-17,105.0,put,0.0
AMD,2025-10-17,110.0,put,3096.0
AMD,2025-10-17,115.0,put,0.0
AMD,2025-10-17,120.0,put,0.0
AMD,2025-10-17,125.0,put,1071.0
AMD,2025-10-17,130.0,put,855.0
AMD,2025-10-17,135.0,put,0.0
AMD,2025-10-17,140.0,put,0.0
AMD,2025-10-17,145.0,put,170.0
AMD,2025-10-17,150.0,put,0.0
AMD,2025-10-17,155.0,put,31.0
AMD,2025-10-17,160.0,put,0.0
AMD,2025-10-17,165.0,put,9.0
AMD,2025-10-17,170.0,put,0.0
AMD,2025-10-17,175.0,put,0.0
AMD,2025-10-17,180.0,put,0.0
AMD,2025-10-17,185.0,put,0.0
AMD,2025-10-17,190.0,put,26.0
AMD,2025-10-17,195.0,put,0.0
AMD,2025-10-17,200.0,put,0.0
AMD,2025-10-17,210.0,put,0.0
AMD,2025-10-17,230.0,put,0.0
AMD,2025-11-21,50.0,call,5.0
AMD,2025-11-21,55.0,call,0.0
AMD,2025-11-21,60.0,call,2.0
AMD,2025-11-21,65.0,call,9.0
AMD,2025-11-21,70.0,call,18.0
AMD,2025-11-21,75.0,call,6.0
AMD,2025-11-21,80.0,call,71.0
AMD,2025-11-21,85.0,call,144.0
AMD,2025-11-21,90.0,call,276.0
AMD,2025-11-21,95.0,call,402.0
AMD,2025-11-21,100.0,call,488.0
AMD,2025-11-21,105.0,call,1107.0
AMD,2025-11-21,110.0,call,595.0
AMD,2025-11-21,115.0,call,899.0
AMD,2025-11-21,120.0,call,683.0
AMD,2025-11-21,125.0,call,665.0
AMD,2025-11-21,130.0,call,903.0
AMD,2025-11-21,135.0,call,1179.0
AMD,2025-11-21,140.0,call,765.0
AMD,2025-11-21,145.0,call,567.0
AMD,2025-11-21,150.0,call,1358.0
AMD,2025-11-21,155.0,call,1291.0
AMD,2025-11-21,160.0,call,867.0
AMD,2025-11-21,165.0,call,191.0
AMD,2025-11-21,170.0,call,462.0
AMD,2025-11-21,175.0,call,380.0
AMD,2025-11-21,180.0,call,672.0
AMD,2025-11-21,185.0,call,533.0
AMD,2025-11-21,190.0,call,1600.0
AMD,2025-11-21,195.0,call,191.0
AMD,2025-11-21,200.0,call,641.0
AMD,2025-11-21,210.0,call,344.0
AMD,2025-11-21,220.0,call,180.0
AMD,2025-11-21,230.0,call,179.0
AMD,2025-11-21,240.0,call,193.0
AMD,2025-11-21,250.0,call,28.0
AMD,2025-11-21,260.0,call,668.0
AMD,2025-11-21,270.0,call,55.0
AMD,2025-11-21,280.0,call,1032.0
AMD,2025-11-21,50.0,put,0.0
AMD,2025-11-21,55.0,put,0.0
AMD,2025-11-21,60.0,put,261.0
AMD,2025-11-21,65.0,put,135.0
AMD,2025-11-21,70.0,put,0.0
AMD,2025-11-21,75.0,put,563.0
AMD,2025-11-21,80.0,put,1622.0
AMD,2025-11-21,85.0,put,0.0
AMD,2025-11-21,90.0,put,0.0
AMD,2025-11-21,95.0,put,0.0
AMD,2025-11-21,100.0,put,0.0
AMD,2025-11-21,105.0,put,0.0
AMD,2025-11-21,110.0,put,0.0
AMD,2025-11-21,115.0,put,0.0
AMD,2025-11-21,120.0,put,0.0
AMD,2025-11-21,125.0,put,537.0
AMD,2025-11-21,130.0,put,0.0
AMD,2025-11-21,135.0,put,503.0
AMD,2025-11-21,140.0,put,390.0
AMD,2025-11-21,145.0,put,0.0
AMD,2025-11-21,150.0,put,178.0
AMD,2025-11-21,155.0,put,0.0
AMD,2025-11-21,160.0,put,0.0
AMD,2025-11-21,165.0,put,39.0
AMD,2025-11-21,170.0,put,31.0
AMD,2025-11-21,175.0,put,0.0
AMD,2025-11-21,180.0,put,0.0
AMD,2025-11-21,185.0,put,107.0
AMD,2025-11-21,190.0,put,0.0
AMD,2025-11-21,195.0,put,0.0
AMD,2025-11-21,200.0,put,0.0
AMD,2025-11-21,210.0,put,10.0
AMD,2025-12-19,25.0,call,125.0
AMD,2025-12-19,30.0,call,116.0
AMD,2025-12-19,35.0,call,4.0
AMD,2025-12-19,40.0,call,11.0
AMD,2025-12-19,45.0,call,319.0
AMD,2025-12-19,50.0,call,415.0
AMD,2025-12-19,55.0,call,124.0
AMD,2025-12-19,60.0,call,300.0
AMD,2025-12-19,65.0,call,68.0
AMD,2025-12-19,70.0,call,165.0
AMD,2025-12-19,75.0,call,269.0
AMD,2025-12-19,80.0,call,1143.0
AMD,2025-12-19,85.0,call,570.0
AMD,2025-12-19,90.0,call,1137.0
AMD,2025-12-19,95.0,call,485.0
AMD,2025-12-19,100.0,call,2217.0
AMD,2025-12-19,105.0,call,1237.0
AMD,2025-12-19,110.0,call,1742.0
AMD,2025-12-19,115.0,call,1456.0
AMD,2025-12-19,120.0,call,3066.0
AMD,2025-12-19,125.0,call,2887.0
AMD,2025-12-19,130.0,call,3206.0
AMD,2025-12-19,135.0,call,4690.0
AMD,2025-12-19,140.0,call,3155.0
AMD,2025-12-19,145.0,call,1195.0
AMD,2025-12-19,150.0,call,7757.0
AMD,2025-12-19,155.0,call,914.0
AMD,2025-12-19,160.0,call,3196.0
AMD,2025-12-19,165.0,call,1005.0
AMD,2025-12-19,170.0,call,1417.0
AMD,2025-12-19,175.0,call,1657.0
AMD,2025-12-19,180.0,call,3157.0
AMD,2025-12-19,185.0,call,1250.0
AMD,2025-12-19,190.0,call,989.0
AMD,2025-12-19,195.0,call,1098.0
AMD,2025-12-19,200.0,call,7031.0
AMD,2025-12-19,210.0,call,1895.0
AMD,2025-12-19,220.0,call,5132.0
AMD,2025-12-19,230.0,call,1590.0
AMD,2025-12-19,240.0,call,1187.0
AMD,2025-12-19,250.0,call,1903.0
AMD,2025-12-19,260.0,call,896.0
AMD,2025-12-19,270.0,call,1221.0
AMD,2025-12-19,280.0,call,648.0
AMD,2025-12-19,290.0,call,491.0
AMD,2025-12-19,300.0,call,2988.0
AMD,2025-12-19,310.0,call,323.0
AMD,2025-12-19,320.0,call,1336.0
AMD,2025-12-19,330.0,call,207.0
AMD,2025-12-19,340.0,call,225.0
AMD,2025-12-19,350.0,call,415.0
AMD,2025-12-19,360.0,call,565.0
AMD,2025-12-19,370.0,call,301.0
AMD,2025-12-19,380.0,call,255.0
AMD,2025-12-19,390.0,call,3790.0
AMD,2025-12-19,25.0,put,0.0
AMD,2025-12-19,30.0,put,0.0
AMD,2025-12-19,35.0,put,141.0
AMD,2025-12-19,40.0,put,467.0
AMD,2025-12-19,45.0,put,0.0
AMD,2025-12-19,50.0,put,931.0
AMD,2025-12-19,55.0,put,798.0
AMD,2025-12-19,60.0,put,0.0
AMD,2025-12-19,65.0,put,0.0
AMD,2025-12-19,70.0,put,6655.0
AMD,2025-12-19,75.0,put,10892.0
AMD,2025-12-19,80.0,put,0.0
AMD,2025-12-19,85.0,put,0.0
AMD,2025-12-19,90.0,put,5113.0
AMD,2025-12-19,95.0,put,4201.0
AMD,2025-12-19,100.0,put,9896.0
AMD,2025-12-19,105.0,put,0.0
AMD,2025-12-19,110.0,put,5792.0
AMD,2025-12-19,115.0,put,0.0
AMD,2025-12-19,120.0,put,0.0
AMD,2025-12-19,125.0,put,0.0
AMD,2025-12-19,130.0,put,3371.0
AMD,2025-12-19,135.0,put,0.0
AMD,2025-12-19,140.0,put,0.0
AMD,2025-12-19,145.0,put,581.0
AMD,2025-12-19,150.0,put,0.0
AMD,2025-12-19,155.0,put,816.0
AMD,2025-12-19,160.0,put,1697.0
AMD,2025-12-19,165.0,put,2319.0
AMD,2025-12-19,170.0,put,886.0
AMD,2025-12-19,175.0,put,261.0
AMD,2025-12-19,180.0,put,0.0
AMD,2025-12-19,185.0,put,0.0
AMD,2025-12-19,190.0,put,0.0
AMD,2025-12-19,195.0,put,0.0
AMD,2025-12-19,200.0,put,1.0
AMD,2025-12-19,210.0,put,0.0
AMD,2025-12-19,220.0,put,0.0
AMD,2025-12-19,230.0,put,0.0
AMD,2025-12-19,240.0,put,209.0
AMD,2025-12-19,250.0,put,0.0
AMD,2025-12-19,260.0,put,0.0
AMD,2025-12-19,270.0,put,0.0
AMD,2025-12-19,280.0,put,0.0
AMD,2025-12-19,300.0,put,0.0
AMD,2025-12-19,310.0,put,24.0
AMD,2025-12-19,330.0,put,0.0
AMD,2025-12-19,340.0,put,0.0
AMD,2025-12-19,350.0,put,0.0
AMD,2025-12-19,360.0,put,0.0
AMD,2025-12-19,370.0,put,0.0
AMD,2025-12-19,380.0,put,0.0
AMD,2025-12-19,390.0,put,0.0
AMD,2026-01-16,25.0,call,992.0
AMD,2026-01-16,30.0,call,152.0
AMD,2026-01-16,35.0,call,481.0
AMD,2026-01-16,40.0,call,109.0
AMD,2026-01-16,45.0,call,68.0
AMD,2026-01-16,50.0,call,271.0
AMD,2026-01-16,55.0,call,436.0
AMD,2026-01-16,60.0,call,369.0
AMD,2026-01-16,65.0,call,456.0
AMD,2026-01-16,70.0,call,1067.0
AMD,2026-01-16,75.0,call,1138.0
AMD,2026-01-16,80.0,call,1782.0
AMD,2026-01-16,85.0,call,851.0
AMD,2026-01-16,90.0,call,1468.0
AMD,2026-01-16,95.0,call,1039.0
AMD,2026-01-16,100.0,call,8805.0
AMD,2026-01-16,105.0,call,1738.0
AMD,2026-01-16,110.0,call,4696.0
AMD,2026-01-16,115.0,call,3874.0
AMD,2026-01-16,120.0,call,7135.0
AMD,2026-01-16,125.0,call,6559.0
AMD,2026-01-16,130.0,call,13822.0
AMD,2026-01-16,135.0,call,3266.0
AMD,2026-01-16,140.0,call,16417.0
AMD,2026-01-16,145.0,call,2486.0
AMD,2026-01-16,150.0,call,15794.0
AMD,2026-01-16,155.0,call,3273.0
AMD,2026-01-16,160.0,call,12299.0
AMD,2026-01-16,165.0,call,5716.0
AMD,2026-01-16,170.0,call,7680.0
AMD,2026-01-16,175.0,call,5492.0
AMD,2026-01-16,180.0,call,13160.0
AMD,2026-01-16,185.0,call,2097.0
AMD,2026-01-16,190.0,call,5155.0
AMD,2026-01-16,195.0,call,1654.0
AMD,2026-01-16,200.0,call,23142.0
AMD,2026-01-16,210.0,call,2668.0
AMD,2026-01-16,220.0,call,5166.0
AMD,2026-01-16,230.0,call,4342.0
AMD,2026-01-16,240.0,call,1492.0
AMD,2026-01-16,250.0,call,5968.0
AMD,2026-01-16,260.0,call,2496.0
AMD,2026-01-16,270.0,call,3203.0
AMD,2026-01-16,280.0,call,1648.0
AMD,2026-01-16,290.0,call,1002.0
AMD,2026-01-16,300.0,call,6688.0
AMD,2026-01-16,310.0,call,1001.0
AMD,2026-01-16,320.0,call,5353.0
AMD,2026-01-16,330.0,call,1638.0
AMD,2026-01-16,340.0,call,951.0
AMD,2026-01-16,350.0,call,1491.0
AMD,2026-01-16,360.0,call,1900.0
AMD,2026-01-16,370.0,call,831.0
AMD,2026-01-16,380.0,call,2624.0
AMD,2026-01-16,390.0,call,11979.0
AMD,2026-01-16,25.0,put,4101.0
AMD,2026-01-16,30.0,put,842.0
AMD,2026-01-16,35.0,put,243.0
AMD,2026-01-16,40.0,put,467.0
AMD,2026-01-16,45.0,put,1873.0
AMD,2026-01-16,50.0,put,689.0
AMD,2026-01-16,55.0,put,2154.0
AMD,2026-01-16,60.0,put,3452.0
AMD,2026-01-16,65.0,put,3798.0
AMD,2026-01-16,70.0,put,4069.0
AMD,2026-01-16,75.0,put,5257.0
AMD,2026-01-16,80.0,put,10074.0
AMD,2026-01-16,85.0,put,9391.0
AMD,2026-01-16,90.0,put,7843.0
AMD,2026-01-16,95.0,put,14507.0
AMD,2026-01-16,100.0,put,20875.0
AMD,2026-01-16,105.0,put,6111.0
AMD,2026-01-16,110.0,put,11894.0
AMD,2026-01-16,115.0,put,8877.0
AMD,2026-01-16,120.0,put,19854.0
AMD,2026-01-16,125.0,put,10822.0
AMD,2026-01-16,130.0,put,12511.0
AMD,2026-01-16,135.0,put,4827.0
AMD,2026-01-16,140.0,put,9958.0
AMD,2026-01-16,145.0,put,2712.0
AMD,2026-01-16,150.0,put,8019.0
AMD,2026-01-16,155.0,put,1249.0
AMD,2026-01-16,160.0,put,4255.0
AMD,2026-01-16,165.0,put,3532.0
AMD,2026-01-16,170.0,put,2573.0
AMD,2026-01-16,175.0,put,1826.0
AMD,2026-01-16,180.0,put,164.0
AMD,2026-01-16,185.0,put,12.0
AMD,2026-01-16,190.0,put,43.0
AMD,2026-01-16,195.0,put,98.0
AMD,2026-01-16,200.0,put,7.0
AMD,2026-01-16,210.0,put,4.0
AMD,2026-01-16,220.0,put,3.0
AMD,2026-01-16,230.0,put,0.0
AMD,2026-01-16,240.0,put,0.0
AMD,2026-01-16,250.0,put,0.0
AMD,2026-01-16,260.0,put,0.0
AMD,2026-01-16,270.0,put,0.0
AMD,2026-01-16,280.0,put,0.0
AMD,2026-01-16,290.0,put,0.0
AMD,2026-01-16,300.0,put,0.0
AMD,2026-01-16,310.0,put,0.0
AMD,2026-01-16,320.0,put,0.0
AMD,2026-01-16,330.0,put,0.0
AMD,2026-01-16,340.0,put,0.0
AMD,2026-01-16,350.0,put,0.0
AMD,2026-01-16,360.0,put,0.0
AMD,2026-01-16,370.0,put,0.0
AMD,2026-01-16,380.0,put,0.0
AMD,2026-01-16,390.0,put,0.0
AMD,2026-03-20,65.0,call,138.0
AMD,2026-03-20,70.0,call,281.0
AMD,2026-03-20,75.0,call,497.0
AMD,2026-03-20,80.0,call,214.0
AMD,2026-03-20,85.0,call,157.0
AMD,2026-03-20,90.0,call,173.0
AMD,2026-03-20,95.0,call,184.0
AMD,2026-03-20,100.0,call,7174.0
AMD,2026-03-20,105.0,call,349.0
AMD,2026-03-20,110.0,call,605.0
AMD,2026-03-20,115.0,call,1058.0
AMD,2026-03-20,120.0,call,1222.0
AMD,2026-03-20,125.0,call,2704.0
AMD,2026-03-20,130.0,call,752.0
AMD,2026-03-20,135.0,call,536.0
AMD,2026-03-20,140.0,call,349.0
AMD,2026-03-20,145.0,call,244.0
AMD,2026-03-20,150.0,call,541.0
AMD,2026-03-20,155.0,call,1090.0
AMD,2026-03-20,160.0,call,706.0
AMD,2026-03-20,165.0,call,488.0
AMD,2026-03-20,170.0,call,191.0
AMD,2026-03-20,175.0,call,2492.0
AMD,2026-03-20,180.0,call,1630.0
AMD,2026-03-20,65.0,put,1321.0
AMD,2026-03-20,70.0,put,1782.0
AMD,2026-03-20,75.0,put,1551.0
AMD,2026-03-20,80.0,put,1247.0
AMD,2026-03-20,85.0,put,1213.0
AMD,2026-03-20,90.0,put,2290.0
AMD,2026-03-20,95.0,put,1182.0
AMD,2026-03-20,100.0,put,2136.0
AMD,2026-03-20,105.0,put,837.0
AMD,2026-03-20,110.0,put,2049.0
AMD,2026-03-20,115.0,put,1013.0
AMD,2026-03-20,120.0,put,386.0
AMD,2026-03-20,125.0,put,588.0
AMD,2026-03-20,130.0,put,82.0
AMD,2026-03-20,135.0,put,32.0
AMD,2026-03-20,140.0,put,35.0
AMD,2026-03-20,145.0,put,14.0
AMD,2026-03-20,150.0,put,25.0
AMD,2026-03-20,155.0,put,31.0
AMD,2026-03-20,160.0,put,33.0
AMD,2026-03-20,165.0,put,167.0
AMD,2026-03-20,170.0,put,120.0
AMD,2026-03-20,175.0,put,86.0
AMD,2026-03-20,180.0,put,179.0
AMD,2026-06-18,25.0,call,17.0
AMD,2026-06-18,30.0,call,23.0
AMD,2026-06-18,35.0,call,8.0
AMD,2026-06-18,40.0,call,15.0
AMD,2026-06-18,45.0,call,15.0
AMD,2026-06-18,50.0,call,40.0
AMD,2026-06-18,55.0,call,24.0
AMD,2026-06-18,60.0,call,34.0
AMD,2026-06-18,65.0,call,261.0
AMD,2026-06-18,70.0,call,410.0
AMD,2026-06-18,75.0,call,220.0
AMD,2026-06-18,80.0,call,378.0
AMD,2026-06-18,85.0,call,276.0
AMD,2026-06-18,90.0,call,208.0
AMD,2026-06-18,95.0,call,445.0
AMD,2026-06-18,100.0,call,1992.0
AMD,2026-06-18,105.0,call,637.0
AMD,2026-06-18,110.0,call,1330.0
AMD,2026-06-18,115.0,call,657.0
AMD,2026-06-18,120.0,call,1564.0
AMD,2026-06-18,125.0,call,1234.0
AMD,2026-06-18,130.0,call,1846.0
AMD,2026-06-18,135.0,call,1732.0
AMD,2026-06-18,140.0,call,1533.0
AMD,2026-06-18,145.0,call,1730.0
AMD,2026-06-18,150.0,call,5127.0
AMD,2026-06-18,155.0,call,994.0
AMD,2026-06-18,160.0,call,3819.0
AMD,2026-06-18,165.0,call,6840.0
AMD,2026-06-18,170.0,call,3124.0
AMD,2026-06-18,175.0,call,1506.0
AMD,2026-06-18,180.0,call,1872.0
AMD,2026-06-18,185.0,call,1079.0
AMD,2026-06-18,190.0,call,973.0
AMD,2026-06-18,195.0,call,1724.0
AMD,2026-06-18,200.0,call,1706.0
AMD,2026-06-18,210.0,call,1068.0
AMD,2026-06-18,220.0,call,697.0
AMD,2026-06-18,230.0,call,2181.0
AMD,2026-06-18,240.0,call,710.0
AMD,2026-06-18,250.0,call,1073.0
AMD,2026-06-18,260.0,call,360.0
AMD,2026-06-18,270.0,call,335.0
AMD,2026-06-18,280.0,call,146.0
AMD,2026-06-18,290.0,call,192.0
AMD,2026-06-18,300.0,call,3908.0
AMD,2026-06-18,310.0,call,879.0
AMD,2026-06-18,320.0,call,1627.0
AMD,2026-06-18,330.0,call,510.0
AMD,2026-06-18,340.0,call,278.0
AMD,2026-06-18,350.0,call,1353.0
AMD,2026-06-18,360.0,call,145.0
AMD,2026-06-18,370.0,call,804.0
AMD,2026-06-18,380.0,call,456.0
AMD,2026-06-18,390.0,call,4075.0
AMD,2026-06-18,25.0,put,383.0
AMD,2026-06-18,30.0,put,104.0
AMD,2026-06-18,35.0,put,88.0
AMD,2026-06-18,40.0,put,47.0
AMD,2026-06-18,45.0,put,2303.0
AMD,2026-06-18,50.0,put,324.0
AMD,2026-06-18,55.0,put,608.0
AMD,2026-06-18,60.0,put,1689.0
AMD,2026-06-18,65.0,put,1535.0
AMD,2026-06-18,70.0,put,3855.0
AMD,2026-06-18,75.0,put,6414.0
AMD,2026-06-18,80.0,put,3864.0
AMD,2026-06-18,85.0,put,1682.0
AMD,2026-06-18,90.0,put,6278.0
AMD,2026-06-18,95.0,put,4746.0
AMD,2026-06-18,100.0,put,2832.0
AMD,2026-06-18,105.0,put,2479.0
AMD,2026-06-18,110.0,put,8336.0
AMD,2026-06-18,115.0,put,2969.0
AMD,2026-06-18,120.0,put,3688.0
AMD,2026-06-18,125.0,put,1386.0
AMD,2026-06-18,130.0,put,2031.0
AMD,2026-06-18,135.0,put,2782.0
AMD,2026-06-18,140.0,put,4368.0
AMD,2026-06-18,145.0,put,598.0
AMD,2026-06-18,150.0,put,5848.0
AMD,2026-06-18,155.0,put,635.0
AMD,2026-06-18,160.0,put,441.0
AMD,2026-06-18,165.0,put,369.0
AMD,2026-06-18,170.0,put,2010.0
AMD,2026-06-18,175.0,put,477.0
AMD,2026-06-18,180.0,put,643.0
AMD,2026-06-18,185.0,put,306.0
AMD,2026-06-18,190.0,put,378.0
AMD,2026-06-18,195.0,put,0.0
AMD,2026-06-18,200.0,put,53.0
AMD,2026-06-18,210.0,put,0.0
AMD,2026-06-18,220.0,put,0.0
AMD,2026-06-18,230.0,put,0.0
AMD,2026-06-18,240.0,put,11.0
AMD,2026-06-18,250.0,put,0.0
AMD,2026-06-18,260.0,put,515.0
AMD,2026-06-18,270.0,put,79.0
AMD,2026-06-18,280.0,put,0.0
AMD,2026-06-18,290.0,put,9.0
AMD,2026-06-18,300.0,put,0.0
AMD,2026-06-18,360.0,put,0.0
AMD,2026-06-18,380.0,put,0.0
AMD,2026-06-18,390.0,put,0.0
AMD,2026-12-18,25.0,call,183.0
AMD,2026-12-18,30.0,call,15.0
AMD,2026-12-18,35.0,call,7.0
AMD,2026-12-18,40.0,call,10.0
AMD,2026-12-18,45.0,call,26.0
AMD,2026-12-18,50.0,call,75.0
AMD,2026-12-18,55.0,call,53.0
AMD,2026-12-18,60.0,call,146.0
AMD,2026-12-18,65.0,call,128.0
AMD,2026-12-18,70.0,call,276.0
AMD,2026-12-18,75.0,call,303.0
AMD,2026-12-18,80.0,call,377.0
AMD,2026-12-18,85.0,call,215.0
AMD,2026-12-18,90.0,call,233.0
AMD,2026-12-18,95.0,call,223.0
AMD,2026-12-18,100.0,call,1217.0
AMD,2026-12-18,105.0,call,241.0
AMD,2026-12-18,110.0,call,482.0
AMD,2026-12-18,115.0,call,574.0
AMD,2026-12-18,120.0,call,1042.0
AMD,2026-12-18,125.0,call,659.0
AMD,2026-12-18,130.0,call,1994.0
AMD,2026-12-18,135.0,call,6371.0
AMD,2026-12-18,140.0,call,4363.0
AMD,2026-12-18,145.0,call,2956.0
AMD,2026-12-18,150.0,call,1761.0
AMD,2026-12-18,155.0,call,822.0
AMD,2026-12-18,160.0,call,1722.0
AMD,2026-12-18,165.0,call,1860.0
AMD,2026-12-18,170.0,call,759.0
AMD,2026-12-18,175.0,call,1267.0
AMD,2026-12-18,180.0,call,1765.0
AMD,2026-12-18,185.0,call,727.0
AMD,2026-12-18,190.0,call,743.0
AMD,2026-12-18,195.0,call,678.0
AMD,2026-12-18,200.0,call,3552.0
AMD,2026-12-18,210.0,call,1603.0
AMD,2026-12-18,220.0,call,796.0
AMD,2026-12-18,230.0,call,455.0
AMD,2026-12-18,240.0,call,1330.0
AMD,2026-12-18,250.0,call,1416.0
AMD,2026-12-18,260.0,call,263.0
AMD,2026-12-18,270.0,call,161.0
AMD,2026-12-18,280.0,call,267.0
AMD,2026-12-18,290.0,call,227.0
AMD,2026-12-18,300.0,call,2364.0
AMD,2026-12-18,310.0,call,1215.0
AMD,2026-12-18,320.0,call,483.0
AMD,2026-12-18,330.0,call,232.0
AMD,2026-12-18,340.0,call,244.0
AMD,2026-12-18,350.0,call,3431.0
AMD,2026-12-18,360.0,call,1423.0
AMD,2026-12-18,370.0,call,793.0
AMD,2026-12-18,380.0,call,897.0
AMD,2026-12-18,390.0,call,4558.0
AMD,2026-12-18,25.0,put,861.0
AMD,2026-12-18,30.0,put,113.0
AMD,2026-12-18,35.0,put,104.0
AMD,2026-12-18,40.0,put,83.0
AMD,2026-12-18,45.0,put,640.0
AMD,2026-12-18,50.0,put,209.0
AMD,2026-12-18,55.0,put,283.0
AMD,2026-12-18,60.0,put,1962.0
AMD,2026-12-18,65.0,put,97.0
AMD,2026-12-18,70.0,put,1710.0
AMD,2026-12-18,75.0,put,1226.0
AMD,2026-12-18,80.0,put,1326.0
AMD,2026-12-18,85.0,put,3854.0
AMD,2026-12-18,90.0,put,2200.0
AMD,2026-12-18,95.0,put,1053.0
AMD,2026-12-18,100.0,put,3972.0
AMD,2026-12-18,105.0,put,830.0
AMD,2026-12-18,110.0,put,4489.0
AMD,2026-12-18,115.0,put,1365.0
AMD,2026-12-18,120.0,put,4763.0
AMD,2026-12-18,125.0,put,3605.0
AMD,2026-12-18,130.0,put,2506.0
AMD,2026-12-18,135.0,put,676.0
AMD,2026-12-18,140.0,put,3155.0
AMD,2026-12-18,145.0,put,886.0
AMD,2026-12-18,150.0,put,1113.0
AMD,2026-12-18,155.0,put,447.0
AMD,2026-12-18,160.0,put,1012.0
AMD,2026-12-18,165.0,put,480.0
AMD,2026-12-18,170.0,put,386.0
AMD,2026-12-18,175.0,put,653.0
AMD,2026-12-18,180.0,put,298.0
AMD,2026-12-18,185.0,put,490.0
AMD,2026-12-18,190.0,put,1193.0
AMD,2026-12-18,195.0,put,158.0
AMD,2026-12-18,200.0,put,461.0
AMD,2026-12-18,210.0,put,0.0
AMD,2026-12-18,220.0,put,37.0
AMD,2026-12-18,230.0,put,0.0
AMD,2026-12-18,240.0,put,0.0
AMD,2026-12-18,250.0,put,0.0
AMD,2026-12-18,260.0,put,0.0
AMD,2026-12-18,270.0,put,3.0
AMD,2026-12-18,280.0,put,0.0
AMD,2026-12-18,290.0,put,2.0
AMD,2026-12-18,300.0,put,10.0
AMD,2026-12-18,310.0,put,2.0
AMD,2026-12-18,320.0,put,0.0
AMD,2026-12-18,330.0,put,0.0
AMD,2026-12-18,340.0,put,0.0
AMD,2026-12-18,350.0,put,0.0
AMD,2026-12-18,360.0,put,0.0
AMD,2026-12-18,370.0,put,0.0
AMD,2026-12-18,380.0,put,0.0
AMD,2026-12-18,390.0,put,0.0
AMD,2027-01-15,25.0,call,208.0
AMD,2027-01-15,30.0,call,122.0
AMD,2027-01-15,35.0,call,138.0
AMD,2027-01-15,40.0,call,42.0
AMD,2027-01-15,45.0,call,44.0
AMD,2027-01-15,50.0,call,458.0
AMD,2027-01-15,55.0,call,43.0
AMD,2027-01-15,60.0,call,233.0
AMD,2027-01-15,65.0,call,209.0
AMD,2027-01-15,70.0,call,5060.0
AMD,2027-01-15,75.0,call,2050.0
AMD,2027-01-15,80.0,call,1584.0
AMD,2027-01-15,85.0,call,351.0
AMD,2027-01-15,90.0,call,614.0
AMD,2027-01-15,95.0,call,570.0
AMD,2027-01-15,100.0,call,8170.0
AMD,2027-01-15,105.0,call,1212.0
AMD,2027-01-15,110.0,call,2960.0
AMD,2027-01-15,115.0,call,1677.0
AMD,2027-01-15,120.0,call,2210.0
AMD,2027-01-15,125.0,call,1849.0
AMD,2027-01-15,130.0,call,2119.0
AMD,2027-01-15,135.0,call,2015.0
AMD,2027-01-15,140.0,call,1588.0
AMD,2027-01-15,145.0,call,903.0
AMD,2027-01-15,150.0,call,6329.0
AMD,2027-01-15,155.0,call,1074.0
AMD,2027-01-15,160.0,call,949.0
AMD,2027-01-15,165.0,call,701.0
AMD,2027-01-15,170.0,call,1124.0
AMD,2027-01-15,175.0,call,480.0
AMD,2027-01-15,180.0,call,1789.0
AMD,2027-01-15,185.0,call,466.0
AMD,2027-01-15,190.0,call,416.0
AMD,2027-01-15,195.0,call,395.0
AMD,2027-01-15,200.0,call,5814.0
AMD,2027-01-15,210.0,call,1871.0
AMD,2027-01-15,220.0,call,2905.0
AMD,2027-01-15,230.0,call,404.0
AMD,2027-01-15,240.0,call,1649.0
